id,year,locationabbr,locationdesc,data_value,low_confidence_limit,high_confidence_limit,sample_size,stratification,stratificationtype,variable
2981831.0,2017.0,ID,Idaho,31.9,27.2,36.5,196.0,35-44,Age Group,obesity
2981832.0,2017.0,ID,Idaho,36.5,31.8,41.2,238.0,45-54,Age Group,obesity
2981833.0,2017.0,ID,Idaho,35.2,31.3,39.2,332.0,55-64,Age Group,obesity
2981834.0,2017.0,ID,Idaho,26.1,23.3,28.9,421.0,65+,Age Group,obesity
2981835.0,2017.0,ID,Idaho,29.3,27.5,31.2,1360.0,Overall,Overall,obesity
2981853.0,2017.0,ID,Idaho,30.5,27.8,33.1,662.0,Male,Gender,obesity
2981854.0,2017.0,ID,Idaho,28.2,25.7,30.7,698.0,Female,Gender,obesity
2985747.0,2017.0,IL,Illinois,13.6,9.1,18.1,50.0,18-24,Age Group,obesity
2985748.0,2017.0,IL,Illinois,29.4,25.0,33.8,159.0,25-34,Age Group,obesity
2985749.0,2017.0,IL,Illinois,31.6,27.3,35.9,184.0,35-44,Age Group,obesity
2985750.0,2017.0,IL,Illinois,39.7,35.7,43.7,315.0,45-54,Age Group,obesity
2985751.0,2017.0,IL,Illinois,37.8,34.3,41.4,385.0,55-64,Age Group,obesity
2985752.0,2017.0,IL,Illinois,30.2,27.7,32.7,540.0,65+,Age Group,obesity
2985753.0,2017.0,IL,Illinois,31.1,29.5,32.7,1633.0,Overall,Overall,obesity
2985771.0,2017.0,IL,Illinois,31.7,29.3,34.1,758.0,Male,Gender,obesity
2985772.0,2017.0,IL,Illinois,30.5,28.4,32.7,874.0,Female,Gender,obesity
2990819.0,2017.0,IN,Indiana,20.5,16.7,24.2,123.0,18-24,Age Group,obesity
2990820.0,2017.0,IN,Indiana,31.4,28.3,34.5,344.0,25-34,Age Group,obesity
2990821.0,2017.0,IN,Indiana,36.2,33.2,39.2,482.0,35-44,Age Group,obesity
2990822.0,2017.0,IN,Indiana,38.0,35.5,40.5,757.0,45-54,Age Group,obesity
2990823.0,2017.0,IN,Indiana,39.3,37.1,41.5,1112.0,55-64,Age Group,obesity
2990824.0,2017.0,IN,Indiana,33.3,31.7,34.9,1616.0,65+,Age Group,obesity
2990825.0,2017.0,IN,Indiana,33.6,32.5,34.7,4434.0,Overall,Overall,obesity
2990843.0,2017.0,IN,Indiana,33.5,31.9,35.1,1933.0,Male,Gender,obesity
2990844.0,2017.0,IN,Indiana,33.7,32.2,35.2,2499.0,Female,Gender,obesity
2994677.0,2017.0,IA,Iowa,22.6,18.3,26.9,104.0,18-24,Age Group,obesity
2994678.0,2017.0,IA,Iowa,37.7,34.0,41.5,285.0,25-34,Age Group,obesity
2994679.0,2017.0,IA,Iowa,39.1,35.6,42.7,340.0,35-44,Age Group,obesity
2994680.0,2017.0,IA,Iowa,42.4,39.2,45.6,474.0,45-54,Age Group,obesity
2994681.0,2017.0,IA,Iowa,43.2,40.4,46.0,627.0,55-64,Age Group,obesity
2994682.0,2017.0,IA,Iowa,32.5,30.4,34.7,773.0,65+,Age Group,obesity
2994683.0,2017.0,IA,Iowa,36.4,35.1,37.7,2603.0,Overall,Overall,obesity
2994701.0,2017.0,IA,Iowa,36.4,34.6,38.2,1324.0,Male,Gender,obesity
2994702.0,2017.0,IA,Iowa,36.4,34.4,38.3,1276.0,Female,Gender,obesity
3000041.0,2017.0,KS,Kansas,21.9,19.3,24.4,281.0,18-24,Age Group,obesity
3000042.0,2017.0,KS,Kansas,31.4,29.1,33.7,679.0,25-34,Age Group,obesity
3000043.0,2017.0,KS,Kansas,35.6,33.3,37.9,878.0,35-44,Age Group,obesity
3000044.0,2017.0,KS,Kansas,39.2,37.1,41.3,1183.0,45-54,Age Group,obesity
3000045.0,2017.0,KS,Kansas,36.4,34.7,38.1,1609.0,55-64,Age Group,obesity
3000046.0,2017.0,KS,Kansas,29.3,28.0,30.6,1921.0,65+,Age Group,obesity
3000047.0,2017.0,KS,Kansas,32.4,31.5,33.2,6551.0,Overall,Overall,obesity
3000065.0,2017.0,KS,Kansas,32.3,31.2,33.5,3243.0,Male,Gender,obesity
3000066.0,2017.0,KS,Kansas,32.4,31.2,33.5,3304.0,Female,Gender,obesity
3004163.0,2017.0,KY,Kentucky,20.3,15.8,24.9,125.0,18-24,Age Group,obesity
3004164.0,2017.0,KY,Kentucky,35.9,31.1,40.7,287.0,25-34,Age Group,obesity
3004165.0,2017.0,KY,Kentucky,38.7,34.1,43.2,376.0,35-44,Age Group,obesity
3004166.0,2017.0,KY,Kentucky,40.9,36.7,45.2,539.0,45-54,Age Group,obesity
3004167.0,2017.0,KY,Kentucky,35.6,31.9,39.2,714.0,55-64,Age Group,obesity
3004168.0,2017.0,KY,Kentucky,31.5,28.5,34.4,882.0,65+,Age Group,obesity
3004169.0,2017.0,KY,Kentucky,34.3,32.6,36.0,2923.0,Overall,Overall,obesity
3004187.0,2017.0,KY,Kentucky,36.0,33.5,38.4,1294.0,Male,Gender,obesity
3004188.0,2017.0,KY,Kentucky,32.5,30.2,34.8,1626.0,Female,Gender,obesity
3008469.0,2017.0,LA,Louisiana,36.0,33.2,38.7,707.0,Male,Gender,obesity
3008470.0,2017.0,LA,Louisiana,36.5,34.1,39.0,914.0,Female,Gender,obesity
3008853.0,2017.0,LA,Louisiana,21.0,15.8,26.3,68.0,18-24,Age Group,obesity
3008854.0,2017.0,LA,Louisiana,34.9,30.2,39.6,197.0,25-34,Age Group,obesity
3008855.0,2017.0,LA,Louisiana,38.3,33.5,43.2,226.0,35-44,Age Group,obesity
3008856.0,2017.0,LA,Louisiana,46.8,42.2,51.4,322.0,45-54,Age Group,obesity
3008857.0,2017.0,LA,Louisiana,39.3,35.5,43.2,379.0,55-64,Age Group,obesity
3008858.0,2017.0,LA,Louisiana,34.2,30.9,37.4,430.0,65+,Age Group,obesity
3008859.0,2017.0,LA,Louisiana,36.2,34.4,38.1,1622.0,Overall,Overall,obesity
3012704.0,2017.0,ME,Maine,12.9,8.4,17.3,53.0,18-24,Age Group,obesity
3012705.0,2017.0,ME,Maine,26.9,22.5,31.4,210.0,25-34,Age Group,obesity
3012706.0,2017.0,ME,Maine,32.4,27.7,37.0,292.0,35-44,Age Group,obesity
3012707.0,2017.0,ME,Maine,34.6,31.0,38.2,480.0,45-54,Age Group,obesity
3012708.0,2017.0,ME,Maine,34.0,31.3,36.8,753.0,55-64,Age Group,obesity
3012709.0,2017.0,ME,Maine,27.8,25.7,29.9,957.0,65+,Age Group,obesity
3012710.0,2017.0,ME,Maine,29.1,27.7,30.6,2745.0,Overall,Overall,obesity
3012728.0,2017.0,ME,Maine,31.4,29.2,33.6,1230.0,Male,Gender,obesity
3012729.0,2017.0,ME,Maine,26.9,25.2,28.7,1515.0,Female,Gender,obesity
3017224.0,2017.0,MD,Maryland,18.4,13.9,22.9,77.0,18-24,Age Group,obesity
3017225.0,2017.0,MD,Maryland,26.3,22.5,30.2,218.0,25-34,Age Group,obesity
3017226.0,2017.0,MD,Maryland,36.3,32.7,39.9,427.0,35-44,Age Group,obesity
3017227.0,2017.0,MD,Maryland,36.7,33.8,39.6,734.0,45-54,Age Group,obesity
3017228.0,2017.0,MD,Maryland,35.3,32.9,37.8,1000.0,55-64,Age Group,obesity
3017229.0,2017.0,MD,Maryland,31.2,29.3,33.1,1508.0,65+,Age Group,obesity
3017230.0,2017.0,MD,Maryland,31.3,30.0,32.6,3964.0,Overall,Overall,obesity
3017248.0,2017.0,MD,Maryland,30.2,28.3,32.2,1618.0,Male,Gender,obesity
3017249.0,2017.0,MD,Maryland,32.3,30.6,34.1,2342.0,Female,Gender,obesity
3022313.0,2017.0,MA,Massachusetts,9.5,6.0,13.1,41.0,18-24,Age Group,obesity
3022314.0,2017.0,MA,Massachusetts,26.1,21.1,31.1,143.0,25-34,Age Group,obesity
3022315.0,2017.0,MA,Massachusetts,28.5,23.6,33.4,188.0,35-44,Age Group,obesity
3022316.0,2017.0,MA,Massachusetts,29.9,25.5,34.2,278.0,45-54,Age Group,obesity
3022317.0,2017.0,MA,Massachusetts,30.3,26.3,34.4,381.0,55-64,Age Group,obesity
3022318.0,2017.0,MA,Massachusetts,26.8,23.2,30.3,560.0,65+,Age Group,obesity
3022319.0,2017.0,MA,Massachusetts,25.9,24.1,27.6,1591.0,Overall,Overall,obesity
3022337.0,2017.0,MA,Massachusetts,27.6,25.0,30.1,782.0,Male,Gender,obesity
3022338.0,2017.0,MA,Massachusetts,24.2,21.8,26.6,808.0,Female,Gender,obesity
3026105.0,2017.0,MI,Michigan,18.1,14.9,21.3,141.0,18-24,Age Group,obesity
3026106.0,2017.0,MI,Michigan,28.9,25.6,32.2,287.0,25-34,Age Group,obesity
3026107.0,2017.0,MI,Michigan,35.5,32.0,39.0,378.0,35-44,Age Group,obesity
3026108.0,2017.0,MI,Michigan,37.8,35.0,40.7,582.0,45-54,Age Group,obesity
3026109.0,2017.0,MI,Michigan,37.2,34.7,39.7,783.0,55-64,Age Group,obesity
3026110.0,2017.0,MI,Michigan,32.4,30.5,34.4,1104.0,65+,Age Group,obesity
3026111.0,2017.0,MI,Michigan,32.3,31.1,33.5,3275.0,Overall,Overall,obesity
3026129.0,2017.0,MI,Michigan,31.4,29.7,33.1,1479.0,Male,Gender,obesity
3026130.0,2017.0,MI,Michigan,33.2,31.5,34.8,1796.0,Female,Gender,obesity
3031247.0,2017.0,MN,Minnesota,15.2,12.4,18.1,156.0,18-24,Age Group,obesity
3031248.0,2017.0,MN,Minnesota,24.1,21.7,26.5,440.0,25-34,Age Group,obesity
3031249.0,2017.0,MN,Minnesota,33.5,31.0,36.0,663.0,35-44,Age Group,obesity
3031250.0,2017.0,MN,Minnesota,32.2,30.0,34.5,819.0,45-54,Age Group,obesity
3031251.0,2017.0,MN,Minnesota,33.0,31.1,35.0,1138.0,55-64,Age Group,obesity
3031252.0,2017.0,MN,Minnesota,28.8,27.2,30.3,1406.0,65+,Age Group,obesity
3031253.0,2017.0,MN,Minnesota,28.4,27.5,29.3,4622.0,Overall,Overall,obesity
3031386.0,2017.0,MN,Minnesota,30.4,29.1,31.7,2447.0,Male,Gender,obesity
3031387.0,2017.0,MN,Minnesota,26.4,25.1,27.6,2175.0,Female,Gender,obesity
3035437.0,2017.0,MS,Mississippi,24.2,17.5,30.9,54.0,18-24,Age Group,obesity
3035438.0,2017.0,MS,Mississippi,39.9,33.8,46.0,148.0,25-34,Age Group,obesity
3035439.0,2017.0,MS,Mississippi,41.1,35.6,46.7,205.0,35-44,Age Group,obesity
3035440.0,2017.0,MS,Mississippi,41.4,36.7,46.2,285.0,45-54,Age Group,obesity
3035441.0,2017.0,MS,Mississippi,42.9,38.9,46.9,445.0,55-64,Age Group,obesity
3035442.0,2017.0,MS,Mississippi,33.1,30.2,35.9,581.0,65+,Age Group,obesity
3035443.0,2017.0,MS,Mississippi,37.3,35.2,39.3,1718.0,Overall,Overall,obesity
3035461.0,2017.0,MS,Mississippi,35.7,32.7,38.7,687.0,Male,Gender,obesity
3035462.0,2017.0,MS,Mississippi,38.8,36.0,41.6,1031.0,Female,Gender,obesity
3039754.0,2017.0,MO,Missouri,19.4,14.8,23.9,95.0,18-24,Age Group,obesity
3039755.0,2017.0,MO,Missouri,30.7,26.3,35.1,207.0,25-34,Age Group,obesity
3039756.0,2017.0,MO,Missouri,34.9,30.5,39.4,267.0,35-44,Age Group,obesity
3039757.0,2017.0,MO,Missouri,40.4,36.5,44.3,403.0,45-54,Age Group,obesity
3039758.0,2017.0,MO,Missouri,37.2,33.9,40.6,546.0,55-64,Age Group,obesity
3039759.0,2017.0,MO,Missouri,29.8,27.4,32.1,799.0,65+,Age Group,obesity
3039760.0,2017.0,MO,Missouri,32.5,30.9,34.0,2317.0,Overall,Overall,obesity
3039778.0,2017.0,MO,Missouri,31.5,29.3,33.7,1025.0,Male,Gender,obesity
3039779.0,2017.0,MO,Missouri,33.5,31.3,35.6,1292.0,Female,Gender,obesity
3043637.0,2017.0,MT,Montana,14.2,9.8,18.5,51.0,18-24,Age Group,obesity
3043638.0,2017.0,MT,Montana,22.3,18.1,26.5,158.0,25-34,Age Group,obesity
3043639.0,2017.0,MT,Montana,29.1,24.3,33.9,175.0,35-44,Age Group,obesity
3043640.0,2017.0,MT,Montana,31.4,27.1,35.6,258.0,45-54,Age Group,obesity
3043641.0,2017.0,MT,Montana,30.1,26.7,33.5,425.0,55-64,Age Group,obesity
3043642.0,2017.0,MT,Montana,23.1,20.5,25.6,508.0,65+,Age Group,obesity
3043643.0,2017.0,MT,Montana,25.3,23.7,26.8,1575.0,Overall,Overall,obesity
3043813.0,2017.0,MT,Montana,27.2,24.9,29.4,792.0,Male,Gender,obesity
3043814.0,2017.0,MT,Montana,23.3,21.1,25.4,782.0,Female,Gender,obesity
3048356.0,2017.0,NE,Nebraska,18.0,14.7,21.3,176.0,18-24,Age Group,obesity
3048357.0,2017.0,NE,Nebraska,30.6,27.3,33.9,477.0,25-34,Age Group,obesity
3048358.0,2017.0,NE,Nebraska,36.0,32.6,39.3,622.0,35-44,Age Group,obesity
3048359.0,2017.0,NE,Nebraska,39.6,36.5,42.6,854.0,45-54,Age Group,obesity
3048360.0,2017.0,NE,Nebraska,38.7,36.1,41.3,1200.0,55-64,Age Group,obesity
3048361.0,2017.0,NE,Nebraska,31.8,29.9,33.6,1634.0,65+,Age Group,obesity
3048362.0,2017.0,NE,Nebraska,32.8,31.6,34.0,4963.0,Overall,Overall,obesity
3048462.0,2017.0,NE,Nebraska,33.2,31.5,34.9,2410.0,Male,Gender,obesity
3048463.0,2017.0,NE,Nebraska,32.3,30.6,34.0,2551.0,Female,Gender,obesity
3053246.0,2017.0,NV,Nevada,17.4,11.1,23.7,33.0,18-24,Age Group,obesity
3053247.0,2017.0,NV,Nevada,28.9,23.0,34.9,104.0,25-34,Age Group,obesity
3053248.0,2017.0,NV,Nevada,25.3,19.2,31.4,91.0,35-44,Age Group,obesity
3053249.0,2017.0,NV,Nevada,32.6,26.7,38.4,160.0,45-54,Age Group,obesity
3053250.0,2017.0,NV,Nevada,27.4,22.1,32.6,197.0,55-64,Age Group,obesity
3053251.0,2017.0,NV,Nevada,25.0,21.4,28.6,316.0,65+,Age Group,obesity
3053252.0,2017.0,NV,Nevada,26.7,24.4,28.9,901.0,Overall,Overall,obesity
3053270.0,2017.0,NV,Nevada,26.3,23.1,29.5,423.0,Male,Gender,obesity
3053271.0,2017.0,NV,Nevada,27.1,23.9,30.3,478.0,Female,Gender,obesity
3056980.0,2017.0,NH,New Hampshire,17.1,10.4,23.8,30.0,18-24,Age Group,obesity
3056981.0,2017.0,NH,New Hampshire,29.6,23.4,35.9,103.0,25-34,Age Group,obesity
3056982.0,2017.0,NH,New Hampshire,28.9,23.7,34.1,149.0,35-44,Age Group,obesity
3056983.0,2017.0,NH,New Hampshire,32.4,28.4,36.3,274.0,45-54,Age Group,obesity
3056984.0,2017.0,NH,New Hampshire,28.4,25.3,31.5,361.0,55-64,Age Group,obesity
3056985.0,2017.0,NH,New Hampshire,29.0,26.5,31.5,575.0,65+,Age Group,obesity
3056986.0,2017.0,NH,New Hampshire,28.1,26.3,29.9,1492.0,Overall,Overall,obesity
3057260.0,2017.0,NH,New Hampshire,30.6,27.9,33.2,745.0,Male,Gender,obesity
3057261.0,2017.0,NH,New Hampshire,25.4,22.9,27.9,745.0,Female,Gender,obesity
3062260.0,2017.0,NJ,New Jersey,15.3,10.3,20.4,67.0,18-24,Age Group,obesity
3062261.0,2017.0,NJ,New Jersey,25.7,21.1,30.4,169.0,25-34,Age Group,obesity
3062262.0,2017.0,NJ,New Jersey,28.6,24.3,32.8,299.0,35-44,Age Group,obesity
3062263.0,2017.0,NJ,New Jersey,32.9,29.5,36.4,550.0,45-54,Age Group,obesity
3062264.0,2017.0,NJ,New Jersey,29.8,27.1,32.6,820.0,55-64,Age Group,obesity
3062265.0,2017.0,NJ,New Jersey,26.6,24.4,28.8,1097.0,65+,Age Group,obesity
3062266.0,2017.0,NJ,New Jersey,27.3,25.8,28.7,3002.0,Overall,Overall,obesity
3062284.0,2017.0,NJ,New Jersey,29.3,27.1,31.5,1358.0,Male,Gender,obesity
3062285.0,2017.0,NJ,New Jersey,25.2,23.3,27.1,1644.0,Female,Gender,obesity
3065588.0,2017.0,NM,New Mexico,27.4,25.1,29.8,775.0,Male,Gender,obesity
3065589.0,2017.0,NM,New Mexico,29.4,27.1,31.7,983.0,Female,Gender,obesity
3066380.0,2017.0,NM,New Mexico,17.1,12.0,22.1,63.0,18-24,Age Group,obesity
3066381.0,2017.0,NM,New Mexico,30.4,25.6,35.2,177.0,25-34,Age Group,obesity
3066382.0,2017.0,NM,New Mexico,34.3,29.9,38.8,249.0,35-44,Age Group,obesity
3066383.0,2017.0,NM,New Mexico,34.7,30.6,38.8,318.0,45-54,Age Group,obesity
3066384.0,2017.0,NM,New Mexico,33.0,29.4,36.6,427.0,55-64,Age Group,obesity
3066385.0,2017.0,NM,New Mexico,21.6,19.3,24.0,524.0,65+,Age Group,obesity
3066386.0,2017.0,NM,New Mexico,28.4,26.8,30.0,1758.0,Overall,Overall,obesity
3070693.0,2017.0,NY,New York,12.3,9.3,15.3,101.0,18-24,Age Group,obesity
3070694.0,2017.0,NY,New York,22.0,19.1,24.9,283.0,25-34,Age Group,obesity
3070695.0,2017.0,NY,New York,28.4,25.3,31.5,387.0,35-44,Age Group,obesity
3070696.0,2017.0,NY,New York,28.9,26.2,31.6,585.0,45-54,Age Group,obesity
3070697.0,2017.0,NY,New York,31.8,29.1,34.5,737.0,55-64,Age Group,obesity
3070698.0,2017.0,NY,New York,26.9,24.8,29.1,901.0,65+,Age Group,obesity
3070699.0,2017.0,NY,New York,25.7,24.6,26.9,2994.0,Overall,Overall,obesity
3070717.0,2017.0,NY,New York,26.1,24.5,27.8,1403.0,Male,Gender,obesity
3070718.0,2017.0,NY,New York,25.3,23.8,26.9,1590.0,Female,Gender,obesity
3074587.0,2017.0,NC,North Carolina,15.6,11.2,20.0,59.0,18-24,Age Group,obesity
3074588.0,2017.0,NC,North Carolina,32.6,27.7,37.5,171.0,25-34,Age Group,obesity
3074589.0,2017.0,NC,North Carolina,34.2,29.3,39.2,195.0,35-44,Age Group,obesity
3074590.0,2017.0,NC,North Carolina,40.2,35.7,44.7,297.0,45-54,Age Group,obesity
3074591.0,2017.0,NC,North Carolina,36.2,32.1,40.4,320.0,55-64,Age Group,obesity
3074592.0,2017.0,NC,North Carolina,30.3,27.0,33.7,400.0,65+,Age Group,obesity
3074593.0,2017.0,NC,North Carolina,32.1,30.3,33.9,1442.0,Overall,Overall,obesity
3074611.0,2017.0,NC,North Carolina,30.5,28.0,33.1,622.0,Male,Gender,obesity
3074612.0,2017.0,NC,North Carolina,33.8,31.2,36.3,820.0,Female,Gender,obesity
3079627.0,2017.0,ND,North Dakota,21.5,16.7,26.3,81.0,18-24,Age Group,obesity
3079628.0,2017.0,ND,North Dakota,31.5,27.3,35.8,191.0,25-34,Age Group,obesity
3079629.0,2017.0,ND,North Dakota,38.5,34.1,42.9,247.0,35-44,Age Group,obesity
3079630.0,2017.0,ND,North Dakota,38.0,34.3,41.6,354.0,45-54,Age Group,obesity
3079631.0,2017.0,ND,North Dakota,38.6,35.7,41.5,593.0,55-64,Age Group,obesity
3079632.0,2017.0,ND,North Dakota,32.1,29.8,34.3,775.0,65+,Age Group,obesity
3079633.0,2017.0,ND,North Dakota,33.2,31.6,34.7,2241.0,Overall,Overall,obesity
3079651.0,2017.0,ND,North Dakota,35.0,32.9,37.2,1169.0,Male,Gender,obesity
3079652.0,2017.0,ND,North Dakota,31.2,28.9,33.4,1072.0,Female,Gender,obesity
3084151.0,2017.0,OH,Ohio,18.9,14.9,23.0,111.0,18-24,Age Group,obesity
3084152.0,2017.0,OH,Ohio,32.5,28.7,36.2,306.0,25-34,Age Group,obesity
3084153.0,2017.0,OH,Ohio,38.8,35.1,42.5,454.0,35-44,Age Group,obesity
3084154.0,2017.0,OH,Ohio,41.7,38.4,45.0,680.0,45-54,Age Group,obesity
3084155.0,2017.0,OH,Ohio,37.5,34.9,40.1,1054.0,55-64,Age Group,obesity
3084156.0,2017.0,OH,Ohio,30.9,28.9,32.9,1396.0,65+,Age Group,obesity
3084157.0,2017.0,OH,Ohio,33.8,32.5,35.1,4001.0,Overall,Overall,obesity
3084175.0,2017.0,OH,Ohio,33.5,31.6,35.4,1738.0,Male,Gender,obesity
3084176.0,2017.0,OH,Ohio,34.1,32.3,35.9,2263.0,Female,Gender,obesity
3087896.0,2017.0,OK,Oklahoma,28.2,22.4,34.0,84.0,18-24,Age Group,obesity
3087897.0,2017.0,OK,Oklahoma,31.7,27.3,36.0,192.0,25-34,Age Group,obesity
3087898.0,2017.0,OK,Oklahoma,43.2,38.9,47.6,295.0,35-44,Age Group,obesity
3087899.0,2017.0,OK,Oklahoma,44.0,39.9,48.0,344.0,45-54,Age Group,obesity
3087900.0,2017.0,OK,Oklahoma,40.0,36.8,43.2,483.0,55-64,Age Group,obesity
3087901.0,2017.0,OK,Oklahoma,31.9,29.7,34.1,739.0,65+,Age Group,obesity
3087902.0,2017.0,OK,Oklahoma,36.5,34.9,38.1,2137.0,Overall,Overall,obesity
3087920.0,2017.0,OK,Oklahoma,36.9,34.5,39.2,966.0,Male,Gender,obesity
3087921.0,2017.0,OK,Oklahoma,36.1,33.9,38.3,1171.0,Female,Gender,obesity
3093249.0,2017.0,OR,Oregon,17.9,13.1,22.8,54.0,18-24,Age Group,obesity
3093250.0,2017.0,OR,Oregon,25.5,21.5,29.5,137.0,25-34,Age Group,obesity
3093251.0,2017.0,OR,Oregon,30.5,26.7,34.4,204.0,35-44,Age Group,obesity
3093252.0,2017.0,OR,Oregon,34.0,29.9,38.0,242.0,45-54,Age Group,obesity
3093253.0,2017.0,OR,Oregon,34.3,30.8,37.9,312.0,55-64,Age Group,obesity
3093254.0,2017.0,OR,Oregon,30.3,27.6,33.0,441.0,65+,Age Group,obesity
3093255.0,2017.0,OR,Oregon,29.4,27.9,30.9,1390.0,Overall,Overall,obesity
3093273.0,2017.0,OR,Oregon,28.7,26.6,30.9,632.0,Male,Gender,obesity
3093274.0,2017.0,OR,Oregon,30.0,27.9,32.2,757.0,Female,Gender,obesity
3097411.0,2017.0,PA,Pennsylvania,15.9,11.5,20.4,75.0,18-24,Age Group,obesity
3097412.0,2017.0,PA,Pennsylvania,29.8,25.5,34.0,214.0,25-34,Age Group,obesity
3097413.0,2017.0,PA,Pennsylvania,33.0,28.8,37.3,243.0,35-44,Age Group,obesity
3097414.0,2017.0,PA,Pennsylvania,34.6,30.8,38.4,372.0,45-54,Age Group,obesity
3097415.0,2017.0,PA,Pennsylvania,38.7,35.2,42.1,477.0,55-64,Age Group,obesity
3097416.0,2017.0,PA,Pennsylvania,32.4,29.5,35.4,569.0,65+,Age Group,obesity
3097417.0,2017.0,PA,Pennsylvania,31.6,30.0,33.2,1950.0,Overall,Overall,obesity
3097435.0,2017.0,PA,Pennsylvania,32.7,30.4,34.9,939.0,Male,Gender,obesity
3097436.0,2017.0,PA,Pennsylvania,30.5,28.3,32.7,1010.0,Female,Gender,obesity
3101958.0,2017.0,RI,Rhode Island,15.8,9.9,21.7,32.0,18-24,Age Group,obesity
3101959.0,2017.0,RI,Rhode Island,30.9,25.1,36.7,133.0,25-34,Age Group,obesity
3101960.0,2017.0,RI,Rhode Island,32.3,27.0,37.7,160.0,35-44,Age Group,obesity
3101961.0,2017.0,RI,Rhode Island,35.8,31.4,40.1,287.0,45-54,Age Group,obesity
3101962.0,2017.0,RI,Rhode Island,34.3,30.9,37.7,401.0,55-64,Age Group,obesity
3101963.0,2017.0,RI,Rhode Island,28.3,25.6,30.9,515.0,65+,Age Group,obesity
3101964.0,2017.0,RI,Rhode Island,30.0,28.1,31.8,1528.0,Overall,Overall,obesity
3101982.0,2017.0,RI,Rhode Island,31.0,28.2,33.7,712.0,Male,Gender,obesity
3101983.0,2017.0,RI,Rhode Island,29.0,26.5,31.5,812.0,Female,Gender,obesity
3105817.0,2017.0,SC,South Carolina,22.3,17.5,27.1,88.0,18-24,Age Group,obesity
3105818.0,2017.0,SC,South Carolina,33.7,29.9,37.6,289.0,25-34,Age Group,obesity
3105819.0,2017.0,SC,South Carolina,39.7,36.1,43.3,411.0,35-44,Age Group,obesity
3105820.0,2017.0,SC,South Carolina,42.3,39.1,45.4,626.0,45-54,Age Group,obesity
3105821.0,2017.0,SC,South Carolina,37.4,34.9,40.0,875.0,55-64,Age Group,obesity
3105822.0,2017.0,SC,South Carolina,28.7,27.0,30.4,1288.0,65+,Age Group,obesity
3105823.0,2017.0,SC,South Carolina,34.1,32.8,35.4,3577.0,Overall,Overall,obesity
3105841.0,2017.0,SC,South Carolina,33.0,31.1,34.9,1491.0,Male,Gender,obesity
3105842.0,2017.0,SC,South Carolina,35.1,33.4,36.9,2083.0,Female,Gender,obesity
3110576.0,2017.0,SD,South Dakota,19.3,13.0,25.5,69.0,18-24,Age Group,obesity
3110577.0,2017.0,SD,South Dakota,32.8,26.6,39.0,208.0,25-34,Age Group,obesity
3110578.0,2017.0,SD,South Dakota,29.6,23.7,35.5,271.0,35-44,Age Group,obesity
3110579.0,2017.0,SD,South Dakota,40.0,34.6,45.4,401.0,45-54,Age Group,obesity
3110580.0,2017.0,SD,South Dakota,37.2,32.8,41.6,541.0,55-64,Age Group,obesity
3110581.0,2017.0,SD,South Dakota,30.4,27.1,33.8,768.0,65+,Age Group,obesity
3110582.0,2017.0,SD,South Dakota,31.9,29.8,34.0,2258.0,Overall,Overall,obesity
3110600.0,2017.0,SD,South Dakota,34.1,31.1,37.1,1093.0,Male,Gender,obesity
3110601.0,2017.0,SD,South Dakota,29.5,26.5,32.5,1165.0,Female,Gender,obesity
3114941.0,2017.0,TN,Tennessee,30.6,27.6,33.5,510.0,65+,Age Group,obesity
3114942.0,2017.0,TN,Tennessee,32.8,31.1,34.6,1810.0,Overall,Overall,obesity
3114960.0,2017.0,TN,Tennessee,33.3,30.7,36.0,821.0,Male,Gender,obesity
3114961.0,2017.0,TN,Tennessee,32.4,30.0,34.7,989.0,Female,Gender,obesity
3115383.0,2017.0,TN,Tennessee,15.6,11.1,20.2,60.0,18-24,Age Group,obesity
3115384.0,2017.0,TN,Tennessee,31.1,26.1,36.1,194.0,25-34,Age Group,obesity
3115385.0,2017.0,TN,Tennessee,38.9,34.1,43.7,273.0,35-44,Age Group,obesity
3115386.0,2017.0,TN,Tennessee,38.5,34.2,42.9,358.0,45-54,Age Group,obesity
3115387.0,2017.0,TN,Tennessee,38.4,34.6,42.3,415.0,55-64,Age Group,obesity
3118743.0,2017.0,TX,Texas,16.4,11.9,20.9,110.0,18-24,Age Group,obesity
3118744.0,2017.0,TX,Texas,30.6,26.5,34.8,375.0,25-34,Age Group,obesity
3118745.0,2017.0,TX,Texas,39.3,34.6,44.0,504.0,35-44,Age Group,obesity
3118746.0,2017.0,TX,Texas,39.4,34.8,44.1,627.0,45-54,Age Group,obesity
3118747.0,2017.0,TX,Texas,38.9,34.3,43.5,877.0,55-64,Age Group,obesity
3118950.0,2017.0,TX,Texas,30.6,26.8,34.4,1268.0,65+,Age Group,obesity
3118951.0,2017.0,TX,Texas,33.0,31.2,34.8,3761.0,Overall,Overall,obesity
3118969.0,2017.0,TX,Texas,33.9,31.3,36.5,1620.0,Male,Gender,obesity
3118970.0,2017.0,TX,Texas,32.1,29.5,34.7,2138.0,Female,Gender,obesity
3124359.0,2017.0,UT,Utah,13.3,10.7,15.9,123.0,18-24,Age Group,obesity
3124360.0,2017.0,UT,Utah,21.6,19.0,24.2,321.0,25-34,Age Group,obesity
3124361.0,2017.0,UT,Utah,28.4,25.8,31.1,472.0,35-44,Age Group,obesity
